code,name
45876,Μονάδα αγωγιμότητας ηλεκτροχειρουργικής διαθερμίας επίπεδης εκτομής
45882,Σύστημα  υπερήχων οστεοσύνθεσης
45883,Γεννήτρια συστήματος υπερήχων οστεοσύνθεσης
45885,"Εργαλείο χειρός, συστήματος  υπερήχων οστεοσύνθεσης"
45886,"Ακρο πομπού δονήσεων υπερήχων (sonotrode), συστήματος οστεοσύνθεσης υπερήχων"
45887,Στήριγμα κεφαλής / κορμού αναπηρικού αμαξιδίου
45888,Αναπηρικό αμαξίδιο για άνοδο σε σκάλα
45889,Αναπηρικό αμαξίδιο ορθίας θέσεως
45892,"Πώμα σωλήνα πλήρωσης, πρόθεσης μαστού"
45893,"Εισαγωγέας πώματος σωλήνα πλήρωσης, πρόθεσης μαστού"
45895,"Τυποποιημένη συσκευασία πώματος / σωλήνα πλήρωσης, πρόθεσης μαστού"
45897,Έμπλαστρο νυχιού
45907,"Καταγραφέας, ταινίας, με ανοιχτό καρούλι"
45908,Καταγραφέας δίσκων ψηφιακού βίντεο
45918,"Ανελκτήρας τραύματος, ενδιάμεσου/βαθέους"
45919,Τροκάρ τραχειακό
45920,"Σωληνίσκος εσωτερικός σωλήνα τραχειοστομίας, επαναχρησιμοποιήσιμος"
45921,Έμβυσμα σωλήνα τραχειοστομίας
45923,"Τυποποιημένη συσκευασία τραχειοστομίας, επαναχρησιμοποιήσιμη"
45925,"Σωλήνας τραχειοστομίας, χειρουργικής διαδικασίας"
45926,"Τυποποιημένη συσκευασία κρικοθυρεοτομίας, μίας χρήσης"
45928,"Σύστημα ηλεκτροχειρουργικής διαθερμίας, καρδιακό"
45929,"Σύστημα ηλεκτροχειρουργικής διαθερμίας, οδοντιατρικό"
45930,"Γεννήτρια συστήματος ηλεκτροχειρουργικής διαθερμίας, καρδιακό"
45932,"Μέσο βαθμονόμησης, για το διαγνωστικό σύνολο απαμινάσης της αδενοσίνης"
45933,"Υλικό ελέγχου, για το διαγνωστικό σύνολο απαμινάσης της αδενοσίνης"
45934,"Μέσο βαθμονόμησης, για το διαγνωστικό σύνολο απελευθέρωσης τριφωσφορικής αδενοσίνης"
45935,"Υλικό ελέγχου, για το διαγνωστικό σύνολο απελευθέρωσης τριφωσφορικής αδενοσίνης"
45936,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο άλφα-σφαιρίνης
45937,Διαγνωστικό σύνολο άλφα-σφαιρίνης
45938,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο άλφα1-Β-γλυκοπρωτεΐνης
45939,Υλικό ελέγχου για το διαγνωστικό σύνολο άλφα1-Β-γλυκοπρωτεΐνης
45940,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο άλφα2-2n-γλυκοπρωτεΐνης
45941,Διαγνωστικό σύνολο άλφα2-2n-γλυκοπρωτεΐνης
45942,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο άλφα2-AP-γλυκοπρωτεΐνης
45943,Διαγνωστικό σύνολο άλφα2-AP-γλυκοπρωτεΐνης
45944,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο άλφα2-γλυκοπρωτεΐνης
45945,Διαγνωστικό σύνολο άλφα2-γλυκοπρωτεΐνης
45946,Υλικό ελέγχου για το διαγνωστικό σύνολο άλφα2-HS-γλυκοπρωτεΐνης
45947,Διαγνωστικό σύνολο άλφα2-HS-γλυκοπρωτεΐνης
45948,"Μέσο βαθμονόμησης, για το διαγνωστικό σύνολο άλφα2-αντιπλασμίνης"
45949,Υλικό ελέγχου για το διαγνωστικό σύνολο άλφα2-αντιπλασμίνης
45950,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο άλφα-υδρόξυ-βουτυρικής δεϋδρογενάσης
45951,Υλικό ελέγχου για το διαγνωστικό σύνολο  άλφα-υδρόξυ-βουτυρικής δεϋδρογενάσης
45952,"Μέσο βαθμονόμησης, για το διαγνωστικό σύνολο αργιλίου"
45954,"Υλικό ελέγχου, για το διαγνωστικό σύνολο αργιλίου"
45956,"Μέσο βαθμονόμησης, για το διαγνωστικό σύνολο αμικασίνης"
45957,"Υλικό ελέγχου, για το διαγνωστικό σύνολο αμικασίνης"
45958,"Μέσο βαθμονόμησης, για το διαγνωστικό σύνολο κλασματικού διαχωρισμού αμινοξέων, αίματος"
45959,"Μέσο βαθμονόμησης, για το διαγνωστικό σύνολο κλασματικού διαχωρισμού αμινοξέων, ούρων "
45960,"Υλικό ελέγχου,για το διαγνωστικό σύνολο  κλασματικού διαχωρισμού αμινοξέων, αίματος"
45961,"Υλικό ελέγχου, για το διαγνωστικό σύνολο κλασματικού διαχωρισμού αμινοξέων, ούρων "
45962,"Μέσο βαθμονόμησης, για το διαγνωστικό σύνολο άλφα-εμβρυϊκής πρωτεΐνης, ανίχνευσης καρκίνου"
45963,"Υλικό ελέγχου, για το διαγνωστικό σύνολο άλφα-εμβρυϊκής πρωτεΐνης, ανίχνευσης καρκίνου"
45965,"Διαγνωστικό σύνολο άλφα-εμβρυϊκής πρωτεΐνης, ανίχνευσης καρκίνου"
45966,"Ηλεκτρικός αγωγός βηματοδότησης, εξωτερικός, διαθωρακικός"
45967,Τυποποιημένη συσκευασία συλλογής κοπράνων και αποφυγής της αποδόμησης του DNA
45968,"Μέσο βαθμονόμησης, για το διαγνωστικό σύνολο νουκλεϊκού οξέος βακτηρίων ανθεκτικών σε οξύ "
45969,"Υλικό ελέγχου, για το διαγνωστικό σύνολο νουκλεϊκού οξέος βακτηρίων ανθεκτικών σε οξύ "
45970,"Μέσο βαθμονόμησης, για το διαγνωστικό σύνολο βακτηρίου Acinetobacter calcoaceticus"
45971,"Υλικό ελέγχου, για το διαγνωστικό σύνολο βακτηρίου Acinetobacter calcoaceticus"
45972,"Μέσο βαθμονόμησης, για το διαγνωστικό σύνολο βακτηρίου Alkalescens-Dispar"
45973,"Υλικό ελέγχου, για το διαγνωστικό σύνολο βακτηρίου Alkalescens-Dispar"
45974,"Γεννήτρια συστήματος ηλεκτροχειρουργικής διαθερμίας, οδοντιατρικής"
45976,"Μονάδα αγωγιμότητας υπερηχητικού χειρουργικού συστήματος, ελεγχόμενη με το χέρι, ανακαινισμένο"
45977,"Λαβή υπερηχητικού χειρουργικού συστήματος, ελεγχόμενο με το χέρι, ανακατασκευασμένο"
45981,Ορθοπαιδικό υπερηχητικό χειρουργικό σύστημα
45983,Τροκάρ εισαγωγής καθετήρα
45986,"Μέσο βαθμονόμησης, για το διαγνωστικό σύνολο αμιτρυπτιλίνης"
45987,"Υλικό ελέγχου, για το διαγνωστικό σύνολο αμιτρυπτιλίνης"
45988,"Μέσο βαθμονόμησης για το διαγνωστικό σύνολο αμμωνίας, αίματος"
45989,"Μέσο βαθμονόμησης για το διαγνωστικό σύνολο αμμωνίας, ούρων"
45990,"Υλικό ελέγχου για το διαγνωστικό σύνολο αμμωνίας, αίματος"
45991,"Υλικό ελέγχου για το διαγνωστικό σύνολο αμμωνίας, ούρων"
45992,Σετ εισαγωγής παροχέτευσης
45994,"Μέσο βαθμονόμησης, για το διαγνωστικό σύνολο αμφεταμίνης"
45995,"Υλικό ελέγχου, για το διαγνωστικό σύνολο αμφεταμίνης"
45997,"Μέσο βαθμονόμησης, για το διαγνωστικό σύνολο αμυλάσης"
45998,"Υλικό ελέγχου, για το διαγνωστικό σύνολο αμυλάσης"
45999,"Μέσο βαθμονόμησης, για το διαγνωστικό σύνολο του ισοενζύμου της αμυλάσης"
46000,"Υλικό ελέγχου, για το διαγνωστικό σύνολο του ισοενζύμου της αμυλάσης"
46001,Ένζυμο προετοιμασίας δείγματος
46007,Έμπλαστρο αναφοράς συστήματος καρδιακής χαρτογράφησης
46011,"Βελόνα κοιλιακής παρακέντησης, επανεπεξεργασμένη "
46013,"Μέσο βαθμονόμησης, για το διαγνωστικό σύνολο ανδροστερόνης"
46014,"Υλικό ελέγχου, για το διαγνωστικό σύνολο ανδροστερόνης"
46015,"Μέσο βαθμονόμησης, του μετατρεπτικού ενζύμου της αγγειοτενσίνης"
46016,"Υλικό ελέγχου,για το διαγνωστικό σύνολο  του μετατρεπτικού ενζύμου της αγγειοτενσίνης"
46020,"Μέσο βαθμονόμησης, για το διαγνωστικό σύνολο αντισωμάτων κατά των υποδοχέων της ακέτυλοχολίνης"
46021,"Υλικό ελέγχου, για το διαγνωστικό σύνολο αντισωμάτων κατά των υποδοχέων της ακέτυλοχολίνης"
46025,"Μέσο βαθμονόμησης, για το διαγνωστικό σύνολο αντισωμάτων κατά του συμπλέγματος καρδιολιπίνης -   βήτα-2-γλυκοπρωτεΐνης Ι"
46026,"Υλικό ελέγχου, για το διαγνωστικό σύνολο αντισωμάτων κατά του συμπλέγματος καρδιολιπίνης -   βήτα-2-γλυκοπρωτεΐνης Ι"
46028,"Μέσο βαθμονόμησης, για το διαγνωστικό σύνολο αντιθρομβωτικών λύκου"
46029,"Υλικό ελέγχου, για το διαγνωστικό σύνολο αντιθρομβωτικών λύκου"
46030,Σφαίρα μείωσης ενδοφθάλμιας πίεσης
46031,Συμπιεστής ορθοπαιδικού τσιμέντου
46033,Σύστημα ενδοδοντικού καθαρισμού υπερήχων
46034,Γεννήτρια συστήματος ενδοδοντικού καθαρισμού υπερήχων
46035,"Ακρο εργαλείου χειρός, συστήματος ενδοδοντικού καθαρισμού υπερήχων"
46036,"Εργαλείο χειρός, συστήματος ενδοδοντικού καθαρισμού υπερήχων"
46037,"Νήμα ουλικής απώθησης, με φαρμακευτική ουσία"
46039,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο αντισωμάτων IgG  κατά καταλοίπων α-γαλακτόζης (αντισώματα anti-Gal)
46040,Υλικό ελέγχου για το διαγνωστικό σύνολο αντισωμάτων IgG  κατά καταλοίπων α-γαλακτόζης (αντισώματα anti-Gal)
46041,"Μέσο βαθμονόμησης, για το διαγνωστικό σύνολο ανοσοσφαιρίνης G / ανοσοσφαιρίνης A κατά του πρωτόζωου Anisakis"
46042,"Υλικό ελέγχου, για το διαγνωστικό σύνολο ανοσοσφαιρίνης G / ανοσοσφαιρίνης A κατά του πρωτόζωου Anisakis"
46043,"Μέσο βαθμονόμησης, για το διαγνωστικό σύνολο αντισωμάτων κατά των κεντρομεριδίων"
46044,"Υλικό ελέγχου,για το διαγνωστικό σύνολο  αντισωμάτων κατά των κεντρομεριδίων"
46045,"Λογισμικό πληροφοριακού συστήματος, προγράμματος εφαρμογής, για σύστημα κλινικής κωδικοποίησης"
46046,"Λογισμικό πληροφοριακού συστήματος, προγράμματος εφαρμογής, για λογιστική διαχείριση νοσοκομείου"
46049,"Αναλυτής αερίων, οξυγόνου, με μπαταρία"
46051,"Σύστημα συναγερμού αερίων, περιβάλλοντος εργασίας"
46059,"Ορθοπαιδικό τσιμέντο, με φαρμακευτική ουσία"
46060,"Μέσο βαθμονόμησης, για το διαγνωστικό σύνολο αντισωμάτων κατά των εκχυλίσιμων νουκλεϊκών αντιγόνων SSA/Ro"
46061,"Υλικό ελέγχου, για το διαγνωστικό σύνολο αντισωμάτων κατά των εκχυλίσιμων νουκλεϊκών αντιγόνων SSA/Ro "
46062,"Μέσο βαθμονόμησης, για το διαγνωστικό σύνολο αντισωμάτων κατά των εκχυλίσιμων νουκλεϊκών αντιγόνων SSB/La"
46063,"Υλικό ελέγχου, για το διαγνωστικό σύνολο αντισωμάτων κατά των εκχυλίσιμων νουκλεϊκών αντιγόνων SSB/La"
46064,"Μέσο βαθμονόμησης, για το διαγνωστικό σύνολο απολιποπρωτεΐνης"
46065,"Μέσο βαθμονόμησης, για το διαγνωστικό σύνολο απολιποπρωτεΐνης C-II "
46066,"Υλικό ελέγχου, για το διαγνωστικό σύνολο απολιποπρωτεΐνης C-II "
46067,"Μέσο βαθμονόμησης, για το διαγνωστικό σύνολο απολιποπρωτεΐνης C-III"
46068,"Υλικό ελέγχου, για το διαγνωστικό σύνολο απολιποπρωτεΐνης C-III "
46069,"Υλικό ελέγχου, για το διαγνωστικό σύνολο απολιποπρωτεΐνης "
46070,"Μέσο βαθμονόμησης, για το διαγνωστικό σύνολο απολιποπρωτεΐνης Ε"
46071,"Υλικό ελέγχου, για το διαγνωστικό σύνολο απολιποπρωτεΐνης Ε"
46072,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο αντισωμάτων κατά του δίκλωνου DNA
46073,Μέσο βαθμονόμησης για το διαγνωστικό σύνολο αντισωμάτων κατά του μονόκλωνου DNA
46074,Υλικό ελέγχου για το διαγνωστικό σύνολο αντισωμάτων κατά του μονόκλωνου DNA
46075,Διαγνωστικό σύνολο αντισωμάτων κατά του μονόκλωνου DNA
46076,"Ηλεκτρόδιο βηματοδότη, διαδερμικό"
46077,Διαγνωστικό σύνολο αντισωμάτων κατά Smith
46079,"Μέσο βαθμονόμησης, αντισωμάτων κατά των αντιγόνων ENA  ( ENA:εκχυλίσιμα πυρηνικά αντιγόνα)"
46080,"Υλικό ελέγχου, για το διαγνωστικό σύνολο αντισωμάτων κατά των αντιγόνων ENA  ( ENA:εκχυλίσιμα πυρηνικά αντιγόνα)"
46081,"Μέσο βαθμονόμησης, για το διαγνωστικό σύνολο αντισωμάτων κατά ριβονουκλεοπρωτεϊνών"
46082,"Υλικό ελέγχου, για το διαγνωστικό σύνολο αντισωμάτων κατά ριβονουκλεοπρωτεϊνών"
46084,"Μέσο βαθμονόμησης, για το διαγνωστικό σύνολο αντισωμάτων κατά Smith"
46085,Υλικό ελέγχου για το διαγνωστικό σύνολο αντισωμάτων κατά Smith
46086,"Μέσο βαθμονόμησης, αντισωμάτων κατά των λείων μυϊκών κυττάρων"
46087,"Γεννήτρια όζοντος, φορητή"
46088,"Διάταξη παραγωγής όζοντος, σταθερή"
46092,"Βελόνα αναρρόφησης ωοκυττάρου IVF, επανεπεξεργασμένη"
46094,"Βελόνα, οδοντιατρικής σύριγγας, επανεπεξεργασμένη"
46095,"Βελόνα, παροχέτευσης, επανεπεξεργασμένη"
46096,"Βελόνα αναισθησίας, νωτιαία, επανεπεξεργασμένη"
46098,"Τυποποιημένη συσκευασία καθετηριασμού αιμοκάθαρσης, ομοαξονικής ροής, επανεπεξεργασμένη"
46100,"Σετ σωλήνων αιμοκάθαρσης, επανεπεξεργασμένο"
46102,"Σετ έκπλυσης σωληνίσκου, γενικής χρήσης"
46103,"Καθετήρας οξυμέτρου, οπτικών ινών, επανεπεξεργασμένος"
46105,"Συσκευή παραγωγής αέρα με ελλιπές οξυγόνο, τροφοδοτούμενη με ηλεκτροφόρο καλώδιο"
46106,"Συσκευή παραγωγής αέρα με ελλιπές οξυγόνο, μη τροφοδοτούμενη"
46107,Συσκευή για τηλεφωνική χρήση με οπτική απεικόνιση
46113,Προσαρμογέας ενδοσκοπικής πηγής φωτός
46114,Προσαρμογέας ενδοσκόπησης διόγκωσης βολβού
46115,"Προσαρμογέας καθετήρα, γενικής χρήσης"
46117,"Σύστημα καρδιακού καθετήρα, χαρτογράφησης,  διαδερμικά, επανεπεξεργασμένο"
46118,"Καρδιοαγγειακή/θωρακική βελόνη παρακέντησης, επανεπεξεργασμένη "
46119,Τυποποιημένη συσκευασία χορήγησης οστικού εμφυτεύματος
46121,Καρφίδιο ελέγχου αιμορραγίας
46122,"Συσκευή υπερδομής οδοντιατρικού εμφυτεύματος, προσωρινή, επαναχρησιμοποιήσιμη"
46124,"Οδοντιατρικό συγκολλητικό, ελαστικού karaya / acacia, με υψηλό περιεχόμενο βορικού νατρίου "
46125,"Οδοντιατρικό συγκολλητικό, καρβόξυμέθυλοκυτταρινικού νατρίου"
46126,"Οδοντιατρικό συγκολλητικό, πολυμερούς καρβόξυμέθυλοκυτταρινικού νατρίου / πολυακρυλαμιδίου"
46127,"Οδοντιατρικό συγκολλητικό, ομοπολυμερούς καρβόξυμέθυλοκυτταρινικού νατρίου / αιθυλενοξειδίου "
46128,"Οδοντιατρικό συγκολλητικό, ελαστικού karaya"
46129,"Οδοντιατρικό συγκολλητικό, ελαστικού karaya / acacia, με χαμηλό περιεχόμενο βορικού νατρίου "
46130,"Οδοντιατρικό συγκολλητικό, ομοπολυμερούς ελαστικού karaya /   αιθυλενοξειδίου"
46131,"Οδοντιατρικό συγκολλητικό, πολυμερούς πολυακρυλαμιδίου"
46132,"Οδοντιατρικό συγκολλητικό, άλατος ασβεστίου - νατρίου πολυβυνιλομεθυλαιθέρα μηλεΐνικού οξέος"
46133,"Αναλυτής συσσώρευσης αιμοπεταλίων, φωτομετρικός"
46134,"Αναλυτής συσσώρευσης αιμοπεταλίων, γραφήματος"
46139,Κάλυμμα προεξοχής οστικού ορθοπαιδικού ήλου
46141,Ανυψωτήρας κλίνης
46146,"Καρέκλα υποβοηθητική για ατόμα με ειδικές ανάγκες, μηχανική"
46148,"Σύστημα μεταφοράς ασθενούς, χειροκίνητο"
46149,"Σύστημα ανύψωσης ασθενούς, αυτόνομο, ηλεκτρικό"
46150,"Σύστημα ανύψωσης ασθενή, κινητό, τροφοδοτούμενο με ηλεκτροφόρο καλώδιο"
46151,Τόρνος οδοντιατρικού εργαστηρίου
46152,"Κλιπ (αγκτήρας), εμφυτεύσιμος, προσέγγισης μαλακών ιστών"
46153,Κλιπ (αγκτήρας ή  συνδετήρας) σύρματος
46159,Ρυμουλκούμενο όχημα αυτοκινήτου
46165,Οδηγός σύρματος ορθοπαιδικού οστικού καρφιού
46166,"Ταχύμετρο, μηχανικό"
46170,"Κάλυμμα δερματικής ανάπλασης, ανθρώπινης / ζωϊκής προέλευσης"
46179,"Μετρητής μεγέθους πρόθεσης μαστού, μη επεμβατικός"
46184,"Δερματόμος, με μπαταρία"
46188,"Σύστημα οστεοτρύπανου αμφιβληστροειδούς, χειρός, με μπαταρία"
46189,"Σύστημα οστεοτρύπανου αμφιβληστροειδούς, χειρός, αεροκίνητο"
46190,"Σύστημα οστεοτρύπανου αμφιβληστροειδούς, χειρός, τροφοδοτούμενο με ηλεκτροφόρο καλώδιο"
46193,Βύσμα εντερικής ακράτειας
46199,Λογισμικό υπνοθεραπείας
46201,Οξύμετρο μονοξειδίου του άνθρακα
46202,Καθετήρας συστήματος εντερικής πλύσης
46203,Μονάδα ελέγχου συστήματος έκπλυσης εντέρου
46204,Δοχείο υγρών συστήματος έκπλυσης εντέρου
46205,"Καθαριστικό δέρματος, εκτεθειμένου σε εκκρίσεις"
46206,Επίθεμα ενυδάτωσης
46207,Επίθεμα στοματίου δέρματος
46208,Σανίδα χειρουργικής τοποθέτησης σπονδυλικής στήλης
46210,Σύστημα αιμοκάθαρσης δεσμευμένης διαλυμένης ουσίας
46211,Λογισμικό εφαρμογής για σύστημα αιμοκάθαρσης δεσμευμένης διαλυμένης ουσίας
46212,Σετ στοιχείων συστήματος αιμοκάθαρσης δεσμευμένης διαλυμένης ουσίας
46213,Διάλυμα αιμοκάθαρσης δεσμευμένης διαλυμένης ουσίας
46214,Προϊόν παρακολούθησης / αντλίας συστήματος αιμοκάθαρσης δεσμευμένης διαλυμένης ουσίας
46215,Συλλέκτης ρευστών συστήματος παροχέτευσης υπεζωτόκου
46219,"Ουσία συγκόλλησης ιατροτεχνολογικών προϊόντων, αποστειρωμένη"
46220,"Λιπαντικό, εμφυτεύσιμου προϊόντος"
46221,Κάλυμμα ηλεκτρικού αγωγού βηματοδότησης
46222,Τυποποιημένη συσκευασία προστατευτικών καλυμμάτων για ηλεκτρικό αγωγό βηματοδότησης
46223,Βίδες συγκράτησης ηλεκτρικού αγωγού βηματοδότησης
46224,"Τυποποιημένη συσκευασία βιδών συγκράτησης, για ηλεκτρικό αγωγό βηματοδότησης "
46225,Κανάλι συρραφής ηλεκτρικού αγωγού βηματοδότησης
46226,Γλυφίδα φλέβας
46228,"Ενδοθεραπευτική λαβίδα, βιοψίας, άκαμπτη, μίας χρήσης"
46232,"Μάσκα προσώπου αναισθησίας, χωρίς απομάκρυνση εκπνεόμενων αερίων, μίας χρήσης"
46233,Φύσιγγα απορροφητικού μέσου αναισθησίας
46234,"Τυποποιημένη συσκευασία παροχέτευσης κλειστού τραύματος, μικρο-παροχέτευσης "
46235,"Μέσο απομάκρυνσης λεπίδας νυστεριού, μη αποστειρωμένο "
46236,"Μέσο απομάκρυνσης λεπίδας νυστεριού, αποστειρωμένο "
46237,"Δοκιμαστικός σωλήνας, μη αποστειρωμένος "
46238,"Δοκιμαστικός σωλήνας, αποστειρωμένος "
46240,"Συνδετικό μέσο ασφαλείας, σύριγγας / αμπούλας"
46241,"Ταινία χειρουργικής υποστήριξης, απορροφήσιμη"
46242,"Χειρουργική ταινία υποστήριξης, μη-απορροφήσιμη"
46244,"Αναπνευστικός σωλήνας, οισοφαγικός-με κλείστρο, επαναχρησιμοποιήσιμος"
46245,"Αναπνευστικός σωλήνας, οισοφαγικός-με κλείστρο, μίας χρήσης"
46248,"Θερμοφόρα, με χημικά αντιδρούμενη γέλη"
46250,Ενισχυτής σημάτων μεταγωγέα
46251,"Τρύπανο κερατοειδούς, μίας χρήσης"
46252,Λαβή τρύπανου κερατοειδούς
46253,"Εμφυτεύσιμη αντλία έγχυσης, μη προγραμματισμένη, μη ενεργή"
46254,"Κρανιακή φρέζα, επανεπεξεργασμένη"
46259,Λάδι μαλάκυνσης κυψελίδας αυτιού
46260,"Αναλυτής κλινικής χημείας, διακριτών χώρων-αυτοματοποιημένος, για μικροδείγματα"
46262,Σύστημα παρακολούθησης ενδαγγειακού διοξειδίου του άνθρακα
46263,"Σύστημα ανάκτησης αίματος, αυτομετάγγισης, χειροκίνητο"
46265,Σύστημα καρδιακής χαρτογράφησης
46266,"Συσκευή κρυοαναισθησίας, οδοντιατρική"
46267,"Πλάκα κρανιοπλαστικής, μετατρέψιμη"
46268,"Πλάκα κρανιοπλαστικής, μη μετατρέψιμη"
46269,"Κρανιακή φρέζα, μίας χρήσης"
46271,"Σύστημα καρδιακού καθετήρα, χαρτογράφησης, οισοφαγικός, μιας χρήσης "
46272,"Κρανιακό οστεοτρύπανο, μίας χρήσης"
46273,"Σύστημα κρανιοτομής, με μπαταρία, επαναχρησιμοποιήσιμο"
46275,"Σύστημα κρανιοτομής, με μπαταρία, μίας χρήσης"
46277,"Τρυπάνι κρανίου, αυτόματο, μίας χρήσης"
46278,"Αλγησιόμετρο, θερμικό"
46279,"Χειροδράπανο / συσφιγκτήρας κρανίου, επαναχρησιμοποιήσιμο"
46281,"Χειροδράπανο / συσφιγκτήρας κρανίου, μίας χρήσης"
46282,Τμήμα επέκτασης χειροδράπανου / συσφιγκτήρα κρανίου
46285,"Μονάδα ισχύς / ελέγχου συστήματος κρανιοτομής, τροφοδοτούμενη με ηλεκτροφόρο καλώδιο"
46286,"Σύστημα κρανιοτομής, τροφοδοτούμενο με ηλεκτροφόρο καλώδιο"
46287,"Σύστημα κρανιοτομής, αεροκίνητο"
46288,"Λαβή συστήματος κρανιοτομής, αεροκίνητη"
46289,"Φακός γυαλιών, συνταγογραφούμενος, τυποποιημένος"
46290,"Φακός γυαλιών, προ συνταγογράφησης"
46293,"Τυποποιημένη συσκευασία λουτρού υδροθεραπείας  sitz, επαναχρησιμοποιήσιμη"
46294,Συσκευή μείωσης του περιεχομένου σε λιπαρά του συλλεγόμενου αίματος
46297,"Ελαφρά χρωματισμένος φακός γυαλιών, μη συνταγογραφούμενος"
46299,Σύστημα παρακολούθησης ενδαγγειακού οξυγόνου
46300,Σύστημα παρακολούθησης ενδαγγειακών αερίων αίματος / pH
46301,Αναλυτής αερίων αίματος / pH
46303,Γεννήτρια συστήματος παροχής φαρμάκου με ιοντοφόρηση
46304,"Ηλεκτρόδιο συστήματος παροχής φαρμάκου με ιοντοφόρηση, ενεργό"
46305,"Ηλεκτρόδιο συστήματος  ιοντοφόρησης, με επιστροφή"
46306,"Ελαφρά χρωματισμένος φακός γυαλιών, συνταγογραφούμενος, τυποποιημένος"
46307,Οδοντιατρική πρόσδεση
46308,Τυποποιημένη συσκευασία αναισθησίας επισκληρίδιου / υπαραχνοειδούς χώρου
46309,Σύριγγα έκπλυσης καθετήρα
46310,"Εργαλείο χειρός, συστήματος  οδοντιατρικού δράπανου, υδροτροφοδοτούμενου"
46311,"Απολυμαντική θήκη, εργαλείου χειρός,  οδοντιατρικού δράπανου "
46313,Θραύστης γύψου
46314,Ψαλίδι κοπής γύψου
46315,Εναρκτήρια τυποποιημένη συσκευασία συστήματος ενδαγγειακής θέρμανσης / ψύξης
46316,"Κόπτης εκμαγείου, με μπαταρία"
46317,"Ράμμα πολυγλυκαπρόνης, αντιμικροβιακό"
46318,Εσώκλειστος χώρος νηματικής ροής αέρα
46319,"Σύστημα χορήγησης μονοξειδίου του αζώτου, δευτεροβάθμιο"
46320,"Σύστημα ηλεκτροχειρουργικής διαθερμίας, οφθαλμικό, με μπαταρία"
46321,"Γεννήτρια συστήματος ηλεκτροχειρουργικής διαθερμίας, οφθαλμικό, με μπαταρία"
46323,Σύστημα έκπλυσης ωτός
46325,Αναρτήρας ανύψωσης χεριού
46326,"Πρόθεση, εξάρθρωσης ώμου, τροφοδοτούμενη"
46328,"Βελόνα πνευματοπεριτοναϊκή, απλή"
46329,"Βελόνα πνευμοπεριτοναϊκή, αυτόματης φόρτωσης, επαναχρησιμοποιήσιμη"
46330,"Περίβλημα ακτινολογικής λυχνίας, θεραπευτικής"
46332,Συρραπτικό δέρματος
46333,Αυτοματοποιημένος μετρητής αποικιών
46334,Δακτύλιος πέους
46335,"Χειρουργικό συρραπτικό, μιας χρήσης"
46336,"Κόπτης χειρουργικού συρραπτικού, επανεπεξεργασμένος"
46338,Υλικό ορθοδοντικού μέσου συγκράτησης
46339,"Παράλληλες δοκοί , τροφοδοτούμενες"
46340,Νάρθηκας πεϊκής έλξης
46341,"Ενεργοποιητής συστήματος έγχυσης σκιαγραφικού μέσου, ανακατασκευασμένος"
46344,"Λεκάνη ουρητηρίου, στερεωμένη σε τοίχο"
46345,Αγωγός διοχέτευσης ούρων
46346,"Σετ αιμοδότη, παιδιατρικό"
46347,"Σετ αιμοδότη, τεσσάρων περιεκτών"
46348,"Βελόνα βιοψίας, μυελού των οστών, επανεπεξεργασμένη"
46350,"Βελόνα βιοψίας, μυελού των οστών, μιας χρήσης"
46352,Ενδοπρόθεση (στεντ) ενδοκρανιακού αγγείου
46353,"Καθετήρας αγγειογραφίας, επανεπεξεργασμένος"
46355,"Καρδιακός καθετήρας, ηλεκτροφυσιολογίας, μιας χρήσης"
46357,"Σύστημα συμπίεσης μηριαίας αρτηρίας, ανακατασκευασμένο"
46359,"Καρδιακός καθετήρας, ηλεκτροφυσιολογίας, επανεπεξεργασμένος"
46362,"Καρδιακός καθετήρας, επιλεκτικής αφαίρεσης υγρού "
46363,"Καρδιακός καθετήρας, αποσυμπίεσης κοιλότητας"
46365,"Κλίνη, γενικής χρήσης, ηλεκτρική, οικιακής χρήσης"
46366,"Κλίνη, περιστρεφόμενη, χειροκίνητη"
46367,"Εργαλείο συμπίεσης μηριαίας αρτηρίας, επαναχρησιμοποιήσιμο"
46368,"Εργαλείο συμπίεσης μηριαίας αρτηρίας, μιας χρήσης"
46369,"Σύστημα συμπίεσης μηριαίας αρτηρίας, επαναχρησιμοποιήσιμο"
46370,"Σύστημα συμπίεσης μηριαίας αρτηρίας, μιας χρήσης"
46372,Οσχεϊκό στήριγμα
46374,Λαβίδα doppler αγγείου
46382,"Τυποποιημένη συσκευασία αναισθησίας, εντοπισμού νεύρων, μίας χορήγησης"
46383,"Τυποποιημένη συσκευασία αναισθησίας, εντοπισμού νεύρων, συνεχούς χορήγησης"
46386,"Μονάδα φωτοχημειοθεραπείας, με υπεριώδεις ακτίνες"
46387,Συσκευή μαυρίσματος
46388,"Βούρτσα κυτταρολογίας, γενικής χρήσης"
46390,Αναλυτής οπτικής λειτουργίας
