code,name
16118,"Reconstruction Sheeting, Plastic Surgery"
16121,"Prostheses, Joint, Knee, Patellar Component"
16122,"Stimulators, Cerebellar"
16126,"Restrictors, Orthopedic Cement"
16127,"Electrodes, Pacemaker, Transthoracic"
16128,"Leads, Pacemaker"
16129,"Leads, Pacemaker, Temporary Endocardial"
16130,"Prostheses, Nipple"
16131,"Resinous Compounds, Cranial"
16132,"Prostheses, Joint, Ankle"
16133,"Catheters, Hydrocephalic"
16134,"Prostheses, Joint, Toe"
16135,"Prostheses, Foot Arch"
16136,Hemodialysis Unit Blood Line Clamps
16140,"Prostheses, Cerclage, Bone"
16141,"Sterilizing Units, Steam, Bulk"
16142,"Sterilizing Units, Steam, Tabletop"
16143,"Infusion Pumps, Implantable"
16144,"Pressure Pads, Alternating, Disposable"
16145,"Pressure Pads, Alternating, Reusable"
16146,Sleeves
16147,"Prostheses, Ossicular"
16148,Reservoirs
16150,"Prostheses, Joint, Hip, Total"
16153,"Tissue Reconstructive Materials, Solid"
16154,"Obturators, Cleft Palate"
16155,"Obturators, Endoscopic"
16156,"Sphygmomanometers, Aneroid"
16157,"Sphygmomanometers, Electronic"
16158,"Sphygmomanometers, Mercury"
16159,Emergency Kits
16160,"Emergency Kits, Anaphylactic"
16161,"Emergency Kits, Cardiopulmonary Resuscitation"
16162,Curtains
16163,Cardioplegia Solution Administration Kits
16164,Tampons
16165,"Prostheses, Gastroesophageal Antireflux"
16166,"Bilirubinometers, Cutaneous"
16167,"Infusion Pumps, Syringe, Oxytocin"
16168,"Beds, Flotation Therapy, Neonatal"
16169,"Chairs, Infant, Treatment"
16172,"Sterilizing Units, Steam/Ethylene Oxide, Bulk"
16173,"Sphygmomanometers, Electronic, Automatic"
16174,"Sphygmomanometers, Electronic, Manual"
16176,Body Exhaust Systems
16177,"Cardiac Output Units, Dye Dilution"
16179,Amalgam Carriers
16180,"Applicators, Resin"
16181,Dental Articulation Paper
16182,Cavity Liners
16183,Cavity Varnish
16184,Prophylaxis Cups
16185,Dental Casting Materials
16186,Dental Color Coding Rings
16187,Dental Porcelains
16188,"Restorative Materials, Dental"
16189,Dental Wax
16190,"Elastic Bands, Orthodontic"
16191,Extraoral Orthodontic Headgear
16192,Facebows
16193,Fluoride Gel Trays
16194,"Masks, Analgesia"
16195,"Matrix Bands, Dental"
16196,"Dispensers, Alloy, Dental"
16197,Mouth Props
16198,Orthodontic Bands
16199,Orthodontic Tubes
16201,"Polishing Strips, Dental"
16202,Root Canal Posts
16203,"Staples, Mandibular"
16204,"Wires, Orthodontic"
16205,"X-ray Film Holders, Dental"
16206,"Electrodes, Electrosurgical, Active, Foot-Controlled"
16207,"Supports, Hot/Cold Pack"
16208,"Freezers, Blood"
16209,"Forceps, Ophthalmic"
16210,"Splints, Hand/Finger"
16212,"Radiographic/Fluoroscopic Table Systems, Urological"
16213,"Basins, Ear"
16214,"Wheelchairs, Powered"
16215,"Curtains, Cubicle"
16216,"Curtains, Cubicle, Disposable"
16217,Enzyme Immunoassay Analyzers
16218,Fluorescence Immunoassay Analyzers
16219,"Caps, Hypothermia"
16221,"Trays, Walker"
16222,"Protectors, Surgical Instrument"
16223,Positioning Aids
16224,"Cutters, Suture"
16226,"Belts, Electrode"
16227,"Aspirators, Endocervical"
16228,Lithotripters
16229,"Lithotripters, Electrohydraulic"
16230,"Lithotripters, Ultrasonic"
16231,"Electrocardiographs, Interpretive"
16232,"Slings, Arm, Wheelchair"
16233,"Casting Stands, Orthopedic"
16234,"Patches, Eye"
16235,Medical Alert Identification
16236,"Microscopes, Scanning Laser Acoustic"
16237,"Cerebral Blood-Flow Measurement Units, Xenon Clearance"
16239,"Television Systems, Slow-Scan"
16240,Laparoscope Holders
16241,"Scanners, Ultrasonic, Abdominal"
16242,"Prostheses, Ligament"
16243,"Leg Holders, Surgical Prep"
16244,"Shunts, Hydrocephalic"
16246,"X-ray Film Handling Equipment, Automatic, Daylight"
16247,"Picture Archiving and Communication Systems (PACS), Radiology"
16248,"Training Aids, Orthopedic"
16250,"Stimulators, Neuromuscular, Functional"
16251,"Stimulators, Electroanalgesic"
16252,"Stimulators, Peripheral-Nerve-Block Monitor"
16253,Nerve Locators
16254,"Nerve Locators, Facial"
16255,"Stimulators, Neuromuscular, Therapeutic"
16256,"Stimulators, Somatosensory"
16257,"Prostheses, Cerclage"
16259,"Prostheses, Radial/Ulna Head"
16260,Magnetic Resonance Imaging (MRI) Units
16261,"Stone Dislodgers, Ureteral"
16262,"Smoke Evacuation Systems, Surgical"
16263,"Stimulators, Diagnostic Neurological"
16264,"Suture Units, Other"
16265,Suture Units
16266,"Needles, Filter"
16267,"Calipers, Skinfold, Electronic"
16268,"Forceps, Biopsy, Flexible Endoscopic"
16269,"Forceps, Biopsy, Rigid Endoscopic"
16270,"Forceps, Biopsy, Other"
16271,"Recorders, Sphygmomanometers, Automatic"
16272,"Probes, Ultrasonic"
16273,"Dispensers, Antibiotic Sensitivity Disk"
16274,"Dispensers, Liquid, Laboratory"
16279,"Electrodes, Ion-Selective"
16280,Conductivity Meters
16281,"View Boxes, Ultraviolet"
16283,"Racks, Drying, Thin-Layer Chromatography Plate"
16284,"Desiccators, Thin-Layer Chromatography Plate"
16285,"Cabinets, Desiccating"
16286,Glove Boxes
16287,Hot Plates
16288,"Microscopes, Laboratory, Phase Contrast"
16289,"Sieves, Hematology"
16290,"Shields, Safety, Laboratory"
16291,"Collectors, Sweat"
16292,"Warmers, Slide, Histology"
16293,Resistivity Meters
16294,Training Aids
16295,"Training Aids, Arrhythmia Recognition"
16296,"Training Materials, Audiovisual"
16297,Shielding
16298,"Clinical Chemistry Analyzers, Automated"
16299,"Clinical Chemistry Analyzers, Automated, Discrete"
16300,"Clinical Chemistry Analyzers, Automated, Centrifugal"
16301,"Clinical Chemistry Analyzers, Automated, Continuous-Flow"
16302,"Clinical Chemistry Analyzers, Manual"
16303,Audiometric Evoked-Potential Units
16304,"Scanners, Long-Term Recording, Respiration"
16305,"Recorders, Long-Term, Respiration"
16306,Physiologic Recording Systems
16307,"Scanners, Long-Term Recording, EEG"
16308,"Scrapers, Tongue"
16309,Foot Arch Tracing Units
16312,Cables/Leads
16313,"Cables/Leads, EEG"
16314,"Cables/Leads, EMG"
16315,"Cables/Leads, Transcutaneous Electrical Nerve Stimulation"
16316,"Cables/Leads, Other"
16317,"Paging Systems, Visual"
16318,Dry Ice Chests
16319,"Counters, Surgical Instrument"
16320,"Incinerators, Pathology"
16321,"Catheterization Kits, Intermittent"
16322,"Straps, Tracheostomy Tube"
16323,"Weight Distribution Analyzers, Patient"
16324,Unit-Dose Packaging Systems
16325,"Unit-Dose Dispensers, Liquid"
16326,Pill Counters
16327,"Chambers, Environmental"
16328,"Phantoms, Radiographic, Dental"
16329,"Radiometers, Ultraviolet"
16330,Pachymeters
16331,"Intubation Scopes, Flexible Fiberoptic"
16333,Dosimeters
16334,Gait Analyzers
16335,"Chambers, Anaerobic"
16336,Dental Veneer
16337,"Batteries, Medical Device"
16338,"Dosimeters, Nitrous Oxide"
16339,"Dosimeters, Ethylene Oxide"
16340,"Cast Cutters, Electric"
16341,"Cast Cutters, Manual"
16342,Anomaloscopes
16343,Antistammering Devices
16344,Dermabrasion Brushes
16345,Exophthalmometers
16346,Fluorophotometers
16347,Keratoscopes
16348,Radiometers
16349,Surgical Instrument Container Systems
16350,"Trays, Impression, Dental"
16351,Alginate Mixing Systems
16352,Gingival Retraction Kits
16353,"Acrylic Curing Units, Dental"
16354,Endodontic Instrument Organizers
16355,"Apex Locators, Endodontic"
16356,"Porcelain Furnaces, Dental"
16357,Crown/Inlay Removers
16358,Mercury Monitors/Detectors
16360,Orthodontic Brackets
16361,"Data Management Systems, Patient"
16362,"Diathermy Unit Analyzers, Shortwave"
16363,Plaque Disclosing Aids
16365,"Vacuum-Mixing Devices, Dental"
16366,Mouth Guards
16367,Dental Amalgam
16368,"Mercury, Dental"
16369,Prophylaxis Brushes
16370,"Matrix Wedges, Dental"
16371,"Warmers, Anesthetic"
16372,"Computers, Radioimmunoassay"
16373,"Platelet Aggregation Recorders, Automated"
16374,Hematofluorometers
16375,Positron Emission Tomography (PET) Systems
16376,"Calipers, Skinfold"
16377,"Counters, Platelet"
16378,"Urine Analyzers, Automated"
16379,Bleeding Time Kits
16380,"Lancing Devices, Blood"
16381,"Counters, Gamma"
16382,"Radioimmunoassay Analyzers, Automated"
16383,"Radioimmunoassay Analyzers, Semiautomated"
16384,"Mixers, Blood Tube"
16386,"Lights, Dental Activator"
16387,"Manifolds, Stopcock"
16388,"Adhesives, Denture"
16389,"Collimators, Radiographic"
16392,Alloys
16393,"Alloys, Other"
16394,Rigidity Analyzers
16395,"Spectrum Analyzers, Electroencephalographic"
16396,"Anchors, Denture"
16397,"Applicators, Vaginal"
16398,"Aprons, Surgical"
16399,Bronchoscopic Aspirating Tubes
16400,"Chisels, Middle Ear"
16401,"Commodes, Wheelchair"
16402,Wheelchair Narrowing Attachments
16403,Endoscopic Teaching Attachments
16404,"Diluters, Blood Cell"
16405,Apheresis Units
16409,"Bistouries, Tracheal"
16410,"Lap Boards, Wheelchair"
16411,"Broaches, Root Canal"
16412,Burnishers
16413,"Burs, Corneal"
16414,"Calibrators, Tonometer"
16415,"Calipers, Ophthalmic"
16416,"Calipers, Orthopedic"
16417,"Calipers, Other"
16418,"Cameras, Radiographic Photospot"
16419,"Cameras, Ophthalmic"
16420,"Cannulae, Suprapubic"
16421,"Trocars, Suprapubic"
16422,"Cannulae, Nasal"
16424,"Capsules, Dental Amalgam"
16425,"Sponge Carriers, Endoscopic"
16426,"Carvers, Dental Amalgam"
16427,"Carvers, Dental Wax"
16428,Tissue Cassettes
16429,"Catheters, Cholangiography"
16430,"Catheters, Anesthetic Conduction"
16431,"Catheters, Intrauterine"
16432,"Catheters, Nasopharyngeal"
16433,"Catheters, Peritoneal"
16434,"Cement, Ostomy Appliance"
16436,"Chairs, Dialysis"
16437,"Chairs, Examination/Treatment"
16438,"Light Sources, Microscope"
16439,"Microscopes, Laboratory, UV"
16440,"Microscopes, Tissue Culture"
16441,"Viscosimeters, Plasma"
16443,"Appliers, Aneurysm Clip"
16444,"Appliers, Cerclage, Orthopedic"
16445,"Appliers, Hemostatic Clip, Reusable"
16446,Appliers
16447,"Lifts, Patient, Radiologic"
16448,Endoscopic Inflation Bulbs
16449,"Clamps, Cannula"
16450,"Clamps, Ophthalmic"
16451,"Clamps, Otologic"
16452,"Clamps, Penile"
16453,"Clamps, Uterine"
16456,"Concentrators, Specimen"
16457,"Clips, Lens Implantation"
16459,Ostomy Collection Bags
16460,"Condensers, Dental Amalgam"
16461,"Containers, Organ Transport"
16462,Countersinks
16463,Crimpers
16464,"Cusps, Dental"
16465,"Depressors, Orbital"
16466,Ophthalmic Fixation Units
16467,"Wire Bending Dies, ENT"
16468,"Dilators, Ureteral"
16469,"Dilators, Cervical"
16470,"Disks, Abrasive"
16471,Stone Dislodgers
16472,"Cement Dispensers, Orthopedic"
16473,"Dispensers, Mercury, Dental"
16474,"Drapes, Microscope"
16475,"Knife Test Drums, Ophthalmic"
16476,Optokinetic Drums
16477,"Blankets, Fire"
16478,Ear Wicks
16479,"Elevators, Corneal"
16480,"Elevators, Dental"
16481,"Excavators, Dental"
16482,Explorers
16483,Disks
16484,"Television Systems, Patient Monitor"
16485,"Dialyzers, High-Permeability"
16486,Depressors
16488,"Blood Glucose Monitors, Portable"
16489,Tracheal Tube Holders
16490,Electrosurgical Unit Adapters
16491,"Infusion Pumps, Ambulatory"
16492,"Covers, Bedrail"
16493,"Carts, Tissue"
16495,Infusion Pumps
16496,"Shields, X-ray, Mask"
16497,"Mirrors, Reversing"
16498,Incontinence Pants Liners
16499,"Incontinence Pants, Liner Retention"
16500,"Gloves, Pressure"
16501,Medical Gas Cylinders
16502,"Signaling Devices, Personal Emergency"
16503,Cell Sorters
16504,"Intravenous Poles, Ceiling-Mounted"
16507,"Transmitter/Receiver Systems, Telephone, Fetal Monitor"
16508,"Transmitter/Receiver Systems, Telephone, Pulmonary Function Monitor"
16509,"Heating Units, Hot-Pack"
16510,"Counters, Air Ion"
16511,"X-ray Film, Instant"
16512,X-ray Image Recorders
16513,"Immobilizers, Whole-Body"
16514,"Enema Kits, Barium"
16516,"Pacemakers, Cardiac, External Noninvasive"
16517,X-ray Film
16518,"View Boxes, X-ray, Motorized"
16519,"Forceps, Kidney"
16520,"Scissors, Tonsil"
16521,Wound Drainage Kits
16522,Cardiokymographs
16523,Incinerators
16525,"Disrupters, Cell"
16529,"Bottles, Medication Spray"
16530,"Electrolyte Analyzers, Flame Photometer"
16531,"Photometers, Reflectance"
16532,Autopsy Stations
16533,"Chambers, Freezing"
16534,"Containers, Cryobiological Storage"
16535,"Containers, Liquid Nitrogen"
16536,"Containers, Liquid Oxygen"
16537,"Controllers, Freezer, Programmable"
16538,"Controllers, Temperature, Cryogenic"
16539,"Controllers, Temperature, Programmable"
16540,"Distilling Units, Solvent"
16541,"Freezers, Linear Rate"
16542,"Controls, Liquid Level, Cryogenic"
16543,"Recorders, Temperature"
16544,"Tables, Radiographic"
16545,Angiographic Kits
16546,"Angiographic Kits, Digital"
16547,"Angiographic Kits, Special Procedure"
16548,"Densitometers, Radiographic"
16549,"Densitometers, Other"
16550,"Dilators, Salivary Duct"
16551,"Filters, Radiographic"
16553,X-ray Tube Monitors
16554,"Phantoms, Mammographic"
16555,"Radiographic Units, Pneumoencephalographic"
16556,"Radiographic Units, Polytomographic"
16557,"Radiographic Units, Skeletal"
16558,"Batteries, Mobile Radiographic Unit"
16559,"Compression Devices, Radiographic"
16560,Digital Angiography Systems
16561,X-ray Film Changers
16562,"Safelights, X-ray"
16563,"Sensitometers, Radiographic"
16564,"Shields, X-ray, Throat"
16565,"Test Patterns, Radiographic"
16567,Thyroid Uptake Systems
16568,"Darkroom Entrances, Radiographic"
16570,X-ray Film Processor Chemistries
16571,"Darkroom Interlocking Systems, Radiographic"
16573,Contrast Media
16574,"Contrast Media, Radiographic, Injectable"
16576,"Covers, Thermometer"
16577,"Covers, Thermometer, Mercury"
16579,Infusion Pump Administration Sets
16580,"Razors, Skin Prep"
16581,Contact Lens Cases
16582,Cell Analyzers
16583,"Knives, Adenotome"
16584,"Sutures, Polydioxanone"
16585,"Syringes, Cartridge"
16588,Insulin Pump Administration Sets
16589,"Extension Cones, Radiographic"
16590,"X-ray Film Changers, Cassette"
16591,"X-ray Film Changers, Sheet-Film"
16592,"X-ray Film Changers, Roll-Film"
16593,"Image Storage Devices, Fluoroscopic"
16594,"Injectors, Hand-Held"
16596,"Phantoms, Computed Tomography"
16597,"Radiographic/Fluoroscopic Units, Angiographic"
16598,"Scanners, Ultrasonic, Compound B"
16599,"Tables, Nuclear Medicine"
16600,"Tables, Radiographic/Fluoroscopic"
16601,"Tables, Special Procedure"
16602,X-ray Generators
16603,Television Monitors
16604,X-ray Tubes
16606,"Spot Lights, High-Intensity"
16607,"Phantoms, Radiotherapy"
16608,Microbiological Systems
16609,"Cytometers, Flow"
16610,"Transfer Sets, Fluid"
16611,"Prostheses, Hair"
16612,"Cartridges, Ethylene Oxide"
16613,"Calipers, ECG"
16614,Dental Floss Holders
16615,"Catheterization Kits, Central Venous"
16616,"Bottles, Medicine"
16617,"Caps, Medicine Bottle"
16618,"Oximeters, In Vitro, Multiwavelength"
16619,"Swabs, Oral Care"
16621,Pressure Monitoring Extension Tubing Sets
16627,"Needles, Transfer"
16628,"Needles, Vented"
16629,Air Cleaners
16630,"Stretchers, Mobile, Ambulance"
16631,"Intravenous Administration Sets, Nonabsorbing"
16632,"Tourniquets, Strap"
16633,"Spoons, Medicine"
16634,Cartridges
16635,"Cartridges, Freon"
16636,"Cartridges, Freon, Cryosurgical"
16637,"Cartridges, Freon, Pneumatic Splint"
16638,"Cartridges, Freon, Pneumatic Tourniquet"
16639,"Chairs, Patient Transfer"
16640,Batteries
16641,"Dialysate, Hemodialysis"
16642,Dialysate
16645,"Trays, Impression"
16646,"Trays, Impression, Ear Canal"
16648,"X-ray Film, Cine"
16649,"Intravenous Administration Sets, General-Purpose"
16650,"Syringes, Aspirating"
16651,"Forceps, Rubber Dam Clamp"
16652,"Defibrillators, Automatic, Implantable"
16653,"Leads, Implantable Defibrillator"
16654,"Catheters, Cardiac Balloon, Pacing Electrode"
16655,"Catheters, Cardiac Ablation"
16656,"Catheters, Cardiac Balloon, Oxygenation Monitoring"
16657,"Cameras, Cine"
16658,"Adhesives, Dental Impression"
16659,"Casting Alloys, Dental, Nonprecious"
16660,"Casting Alloys, Dental, Precious"
16661,"Casting Alloys, Dental"
16662,"Dental Hand Instruments, Endodontic"
16663,"Dental Hand Instruments, Operative"
16664,"Dental Hand Instruments, Orthodontic"
16665,"Dental Hand Instruments, Periodontal"
16666,"Dental Hand Instruments, Surgical"
16667,"Dental Hand Instruments, Other"
16668,"Burs, Dental, Carbide"
16669,"Burs, Dental, Steel"
16670,"Burs, Dental, Diamond"
16671,"Dental Syringes, Impression Material"
16672,Gingival Retraction Cords
16673,"Chairs, Radiographic"
16674,Dental Impression Materials
16675,"Dental Impression Materials, Agar"
16676,"Dental Impression Materials, Alginate"
16677,"Dental Impression Materials, Polyether"
16678,"Dental Impression Materials, Polysulfide"
16679,"Dental Impression Materials, Silicone Rubber"
16680,"Dental Impression Materials, Other"
16691,Amalgam Wells
16692,"Prophylactic Units, Dental"
16693,"Prophylactic Units, Dental, Ultrasonic"
16695,"X-ray Film Mounts, Dental"
16696,Dental Splint Kits
16697,Dental Splinting Materials
16698,Prophy Angles
16699,Prophy Pastes
16700,"Pins, Dental Retention"
16701,Dental Retention Pin Kits
16702,"Syringes, Intraligamentary"
16703,"Cement, Dental, Ethoxy Benzoic Acid"
16704,"Cement, Dental, Glass Ionomer"
16705,"Cement, Dental, Polycarboxylate"
16706,"Cement, Dental, Reinforced Zinc Oxide Eugenol"
16707,"Cement, Dental, Resin Composite"
16708,"Cement, Dental, Silicophosphate"
16709,"Cement, Dental, Zinc Oxide Eugenol"
16710,"Cement, Dental, Zinc Phosphate"
16711,"Cement, Dental, Other"
16712,"Dental Amalgam, Capsule"
16713,"Dental Amalgam, Tablet"
16714,"Dental Amalgam, Powder"
16715,"Cleansers, Denture"
16716,"Saws, Bone, Micro"
16717,"Temperature Monitors, Airway"
16718,"Saws, Bone, Sternal"
16719,"Stretchers, Portable, Basket"
16720,Infusion Pump Analyzers
16722,"Infusion Pumps, Micro"
16723,"Restorative Materials, Dental, Crown and Bridge"
16724,"Composite Restorative Materials, Dental"
16725,"Composite Restorative Materials, Dental, Self-Cured"
16726,"Composite Restorative Materials, Dental, Heat-Cured"
16727,"Restorative Materials, Dental, Unfilled"
16728,Denture Base Resins
16729,"Denture Base Resins, Heat-Cured"
16730,"Denture Base Resins, Self-Cured"
16731,"Composite Restorative Materials, Dental, Other"
16732,"Restorative Material Kits, Dental"
16733,"Restorative Material Kits, Dental, Crown and Bridge"
16734,"Composite Restorative Material Kits, Dental"
16735,"Composite Restorative Material Kits, Dental, Heat-Cured"
16736,"Composite Restorative Material Kits, Dental, Light-Cured"
16737,Denture Base Resin Kits
16738,Dental Porcelain Repair Kits
16739,"Restorative Material Kits, Dental, Unfilled"
16740,"Composite Restorative Material Kits, Dental, Other"
16744,"Prostheses, Dental, Implantable"
16745,"Microbiological Systems, Nonautomated"
16748,Antimicrobial Agent Removal Devices
16749,"Coagulation Analyzers, Whole Blood"
16751,"Tables, Radiotherapy"
16752,Blood Cell Washer Bags
16754,"Paper, Recording, ECG"
16755,"Paper, Recording, Echocardiograph"
16756,"Paper, Recording, EEG"
16757,"Paper, Recording, Other"
16758,"Lithotripters, Extracorporeal"
16759,"Humidifiers, Room"
16760,"Paper, Examination Table"
16761,"Nipples, Nursing Bottle"
16762,Pressure Monitors
16763,"Pressure Monitors, Intracranial"
16764,"Pressure Monitors, Blood, General/Invasive"
16765,"Centrifuges, Cytological"
16766,"Scanners, Computed Tomography, Mobile"
16767,Containers
16769,"Adhesive Strips, General-Purpose"
16770,Spectrum Analyzers
16771,Staples
16772,"Baths, Water, Shaker"
16773,Lactate Analyzers
16774,"Needles, Aspirating"
16775,Syringe Cartridges
16776,"Anesthesia Kits, Saddle Block"
16777,"Catheters, Cardiac Balloon, Pulmonary Artery"
16778,"Catheters, Cardiac Balloon, Other"
16779,"Tubing, Suction"
16780,"Hoses, Compressed Gas"
16781,"Urinary Catheterization Kits, Foley"
16782,"Urinary Collection Bags, Infant"
16783,"Cannulae, Ventricular"
16784,Radioaerosol Administration Sets
16785,"Syringes, Blood Gas"
16786,"Stretchers, Mobile, Hospital"
16787,Staple Removers
16788,"Cleaners, Denture"
16789,"Intravenous Flow Regulators, Dial-Calibrated"
16790,"Pumps, Urinary Collection Bag"
16791,"Sponges, Hemostatic, Absorbable"
16792,"Dialysate, Peritoneal"
16793,"Service Columns, Prefabricated"
16795,"Fittings/Adapters, Pin-Indexed"
16796,"Baths, Water, Plasma-Thawing"
16797,"Fittings/Adapters, Pneumatic, Other"
16798,"Tubes, Feeding, Nasoenteral"
16799,"Tubes, Feeding, Enterostomy"
16800,"Charts, Eye, Visual Acuity"
16801,"Charts, Eye, Color Discrimination"
16802,Syringe Scale Magnifiers
16803,IMV Supplemental Gas Circuits
16804,"Thermometers, Color-Indicating"
16805,Chondrotomes
16807,"Fluid-Dispensing Systems, Pharmaceutical"
16808,"Tonometers, Blood Gas"
16809,"Tonometers, Ophthalmic"
16810,"Pitchers, Paraffin"
16811,Pheresis Sets
16812,"Tubes, Serum Skimmer"
16813,Bacteriuria Detection Systems
16814,"Timers, Scrub Station"
16815,"Centrifuges, Cell Washing, Automatic"
16816,"Thermometers, Recording, Laboratory"
16817,"Blood Grouping Systems, Automated"
16818,"Electrolyte Analyzers, Ion-Selective"
16819,"Electrolyte Analyzers, Coulometric"
16820,"Electrolyte Analyzers, Other"
16821,"Tubes, Extraction"
16822,Pipette Tips
16823,"Trays, Titer"
16824,"Syringes, Metered Delivery"
16825,Syringe Tip Caps
16826,"Antiglobulin Test Systems, Automated"
16827,"Anesthesia Kits, Laryngeal-Tracheal"
16828,"Sterilizing Units, Inoculating Loop"
16831,"Light Sources, Fiberoptic, Rigid Endoscopic/Multipurpose"
16833,"Biopsy Kits, Bone Marrow"
16834,"Biopsy Kits, Renal"
16835,"Biopsy Kits, Soft Tissue"
16836,Compression Units
16837,"Compression Units, Sequential"
16839,Dental Stones
16840,Denture Reliners
16841,"Power Meters, Ultrasonic, Cleaner"
16842,"Power Meters, Ultrasonic, Diagnostic"
16843,"Power Meters, Ultrasonic, Therapeutic"
16844,Aqueous/Vitreous Humor Replacement Media
16845,"Coils/Pouches, Blood Warming"
16846,Dental Casting Investments
16848,"Insufflators, Hysteroscopic"
16849,"Insufflators, Laparoscopic"
16850,"Pumps, Insufflating"
16851,"Fittings/Adapters, Pneumatic"
16853,"Liquid Oxygen Units, Individual"
16854,"Injection/Infusion Ports, Implantable"
16855,"Carbon Dioxide Monitors, Laboratory Incubator"
16857,Blood Cell Processors
16858,Catheter Injection Ports
16859,"Boards, Dissecting"
16860,"Electrodes, Electrosurgical, Active"
16861,"Baths, Water, Laboratory"
16862,"Prostheses, Bone, Freeze-Dried"
16864,Manometer Sets
16865,"Radioimmunoassay Analyzers, Manual"
16866,"Tapes, Adhesive, General-Purpose"
16867,"Cytometers, Flow, Clinical Laboratory"
16868,Drivers
16870,Excavators
16873,"Sampling Kits, Blood, Fetal Scalp"
16875,Pins
16876,"Syringes, Gas/Liquid Chromatography"
16877,"Syringes, High-Performance Liquid Chromatography"
16878,"Syringes, Micro"
16879,Scrapers
16881,"Testers, Cables/Leads, ECG"
16882,Leads
16883,"Suction Tips, General-Purpose"
16884,Radiographic/Tomographic Table Systems
16885,Radiographic/Fluoroscopic Table Systems
16886,Urine Analyzers
16887,"Urine Analyzers, Semiautomated"
16888,"Recorders, Long-Term, pH"
16889,"Beds, Air-Fluidized"
16890,"Projectors, Chart, Eye"
16891,"Cameras, Gamma, Mobile"
16892,"Cameras, Gamma, Stationary"
16894,"Phototiming Devices, Radiographic"
16896,"Pressure Pads, Gel, Operating Table"
16897,"Covers, Shoe, Waterproof"
16898,"Pouches, Telemetry"
16899,"Scanners, Computed Tomography, Cine"
16901,"Separators, Plasma"
16902,Computer Interfaces
16903,"Flowmeters, Blood, Laser"
16904,Filtration Systems
16905,"Densitometers, Laboratory, Scanning"
16906,"Chairs, Stair"
16907,"Cuffs, Tourniquet, Disposable"
16908,Nephelometric Immunoassay Analyzers
16909,"Transducers, Pressure, Disposable"
16910,Film Digitizers
16911,"Sterilizing Units, Agar"
16912,"Standing Frames, Mobile"
16913,"Tapes, Gauze, Self-Adhering"
16914,"Glove Boxes, Anaerobic"
16915,"Sponges, Contraceptive"
16916,"Program Controllers, Angiographic"
16917,"Electrical Conversion Kits, Mechanical Bed"
16918,"Perimeters, Automatic"
16919,"Perimeters, Manual"
16924,"Infusion Pumps, Patient-Controlled Analgesic"
16926,Slide Holders
16927,Tissue Capsules
16928,"Stir Bars, Magnetic, Disposable"
16929,"Calibrators, Blood Gas"
16930,"Calibrators, Mass Spectrometer"
16931,"Rotor Controllers, X-ray Tube"
16932,Petechiometers
16933,"Transformers, Constant Voltage"
16934,"Regulators, Line-Voltage"
16935,Electronic Power Supplies
16936,Uninterruptible Power Systems
16937,"Paper, Photographic"
16938,"Carbon Dioxide Monitors, Exhaled Gas"
16939,"Punches, Spinal"
16940,Calcium Analyzers
16941,"Lasers, Surgical, Argon"
16942,"Lasers, Surgical, Carbon Dioxide"
16943,"Lasers, Surgical, Nd:YAG"
16944,"Lasers, Ophthalmic"
16945,"Lasers, Ophthalmic, Argon"
16946,"Lasers, Ophthalmic, Krypton"
16947,"Lasers, Ophthalmic, Nd:YAG"
16948,"Lasers, Other"
16949,"Wheelchairs, Nonpowered"
16950,"Silver Recovery Systems, Chemical Precipitation"
16951,"Silver Recovery Systems, Electrolytic Plating Cell"
16952,"Silver Recovery Systems, Metallic Replacement Cartridge"
16953,"Analgesia Units, Inhalation"
16954,"Analgesia Units, Audio"
16960,"Thermometers, Phosphorescent/Fiberoptic"
16961,"Slide Stainers, Microbiological"
16962,"Prostheses, Joint, Mandible"
16963,Peritoneal Dialysis Catheter Adapters
16964,"Contraceptive Drug Delivery Units, Implantable"
16965,Fluoroscopic Television Chains
16966,"Grafts, Bone, Synthetic"
16967,"Tabulators, Differential Cell Counting"
16968,"Data Analysis Systems, Ultrasound, Obstetrical"
16969,"Adapter Cables, Pressure Transducer"
16971,Radiographic Darkroom Film Bins
16972,"Radiotherapy Units, Cobalt"
16973,"Radiotherapy Units, Orthovoltage"
16974,"Recorders, Video Disk"
16977,"Prostheses, Artificial Heart, Temporary"
16979,Photometric Microplate Readers
16980,"Probes, Arthroscopy"
16982,Hot Dry Air/Fluidized Medium Units
16984,Semen Analysis Systems
16985,"Tunnelers, Vascular"
16986,"Sphygmomanometers, Counterpressure"
16987,"Breathing Circuits, Oxygen Administration"
16988,"Carts, Malignant Hyperthermia"
16989,"Leads, Pacemaker, Temporary Myocardial"
16990,"Helicopters, Medical"
16991,"Beds, Tilt"
16992,"Catheterization Kits, Peritoneal Dialysis"
16993,"Communication Aids, Patient/Staff"
16994,Teleradiology Systems
16995,"Electrodes, Intracardiac"
16996,Angioscopes
16997,"Service Rails, Prefabricated"
16998,"Patches, Transdermal Medication"
16999,Electrode Impedance Analyzers
17000,"Lenses, Eyeglass"
17001,"Cameras, Video"
17002,"Cameras, Video, Endoscope"
17003,"Tubes, Lacrimal"
17004,"Antigen Identification Panels, Immunohematology"
17005,Antimicrobial Reagent Disks
17007,Antibodies
17008,"Antibodies, Monoclonal"
